DEPARTURES_PERFORMED,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
1.00,10299,ANC,12266,IAH
1.00,10299,ANC,12266,IAH
1.00,10299,ANC,12266,IAH
1.00,10299,ANC,12266,IAH
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,12892,LAX
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13487,MSP
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,13930,ORD
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14057,PDX
1.00,10299,ANC,14107,PHX
1.00,10299,ANC,14107,PHX
1.00,10299,ANC,14107,PHX
1.00,10299,ANC,14679,SAN
1.00,10299,ANC,14679,SAN
1.00,10299,ANC,14679,SAN
1.00,10299,ANC,14679,SAN
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14747,SEA
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14771,SFO
1.00,10299,ANC,14869,SLC
1.00,10299,ANC,14869,SLC
1.00,10299,ANC,14869,SLC
1.00,10322,AOO,11057,CLT
1.00,10322,AOO,11057,CLT
1.00,10322,AOO,11057,CLT
1.00,10322,AOO,11057,CLT
1.00,10322,AOO,11057,CLT
1.00,10322,AOO,11057,CLT
1.00,10325,APA,11292,DEN
1.00,10325,APA,13487,MSP
1.00,10325,APA,14869,SLC
1.00,10327,APC,12892,LAX
1.00,10327,APC,14771,SFO
1.00,10329,APF,10423,AUS
1.00,10329,APF,11298,DFW
1.00,10333,APN,11433,DTW
1.00,10347,ARA,12266,IAH
1.00,10372,ASE,10423,AUS
1.00,10372,ASE,10713,BOI
1.00,10372,ASE,11292,DEN
1.00,10372,ASE,11292,DEN
1.00,10372,ASE,11292,DEN
1.00,10372,ASE,11292,DEN
1.00,10372,ASE,12892,LAX
1.00,10372,ASE,12892,LAX
1.00,10372,ASE,12892,LAX
1.00,10372,ASE,13930,ORD
1.00,10372,ASE,13930,ORD
1.00,10372,ASE,14869,SLC
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10397,ATL
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10423,AUS
1.00,10397,ATL,10713,BOI
1.00,10397,ATL,10713,BOI
1.00,10397,ATL,10713,BOI
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11057,CLT
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11292,DEN
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11298,DFW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11433,DTW
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,11618,EWR
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12266,IAH
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,12892,LAX
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13487,MSP
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,13930,ORD
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14057,PDX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14107,PHX
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14679,SAN
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14747,SEA
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14771,SFO
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10397,ATL,14869,SLC
1.00,10408,ATW,10397,ATL
1.00,10408,ATW,10397,ATL
1.00,10408,ATW,10397,ATL
1.00,10408,ATW,11057,CLT
1.00,10408,ATW,11292,DEN
1.00,10408,ATW,11298,DFW
1.00,10408,ATW,11298,DFW
1.00,10408,ATW,11433,DTW
1.00,10408,ATW,11433,DTW
